0.0075341,0.0111202
0.0183216,0.011113
0.0291091,0.0111058
0.0398966,0.0110986
0.0506841,0.0110914
0.0614716,0.0110842
0.0722591,0.011077
0.0830466,0.0110698
0.0938341,0.0110626
0.104622,0.0110554
0.115409,0.0110482
0.126197,0.011041
0.136984,0.0110338
0.147772,0.0110266
0.158559,0.0110194
0.169347,0.0110122
0.180133,0.01145
0.19092,0.0118878
0.200628,0.0123263
0.211416,0.0123191
0.221122,0.0136477
0.229748,0.016757
0.237294,0.019867
0.245921,0.0220863
0.256709,0.0216341
0.264256,0.0242991
0.268564,0.0287463
0.270715,0.03275
0.285754,0.0741258
0.287905,0.0785745
0.290055,0.0830232
0.292207,0.0870268
0.296515,0.091474
0.304064,0.092804
0.307294,0.096807
0.322301,0.159098
0.323366,0.167998
0.323373,0.163548
0.324431,0.176897
0.324438,0.172447
0.325496,0.185797
0.325503,0.181347
0.326568,0.190246
0.331898,0.231628
0.332963,0.240528
0.33297,0.236078
0.334035,0.244977
0.3351,0.253877
0.335106,0.249427
0.336171,0.258326
0.337243,0.262776
0.338315,0.267225
0.340466,0.271674
0.341538,0.276123
0.343689,0.280127
0.349078,0.283238
0.356627,0.285013
0.360935,0.289015
0.364165,0.293463
0.366315,0.297912
0.368466,0.302361
0.369538,0.30681
0.371689,0.310814
0.37384,0.315262
0.375991,0.319711
0.377062,0.32416
0.379213,0.328609
0.381364,0.333058
0.384594,0.337061
0.387823,0.341508
0.39537,0.344173
0.404004,0.341498
0.409404,0.337934
0.415882,0.333925
0.421282,0.330361
0.428838,0.327241
0.440709,0.324118
0.45042,0.322331
0.460132,0.3201
0.467688,0.317425
0.476322,0.314749
0.486035,0.312072
0.495746,0.310731
0.505457,0.308944
0.515169,0.307158
0.525958,0.305815
0.53567,0.304029
0.545381,0.302242
0.556171,0.3009
0.565881,0.299559
0.575592,0.298217
0.586382,0.296875
0.596093,0.295533
0.606883,0.293746
0.616594,0.292405
0.626304,0.291063
0.637094,0.289721
0.646805,0.287934
0.657594,0.287037
0.667305,0.285696
0.678095,0.284353
0.687805,0.283012
0.698595,0.28167
0.708306,0.280328
0.719095,0.278986
0.728806,0.277644
0.739596,0.276302
0.749307,0.274961
0.760096,0.273618
0.769807,0.272277
0.780596,0.27138
0.790307,0.270038
0.801096,0.268696
0.810807,0.267355
0.821596,0.266457
0.831307,0.265116
0.842096,0.263774
0.851806,0.262877
0.862596,0.261535
0.872307,0.260193
0.880938,0.259298
0.891727,0.2584
0.901438,0.257059
0.912227,0.256162
0.921937,0.25482
0.932726,0.253923
0.942437,0.252581
0.953226,0.251684
0.964016,0.250342
0.973726,0.249445
0.984515,0.248103
0.994225,0.247207
1.00501,0.246309
1.01472,0.244968
1.02551,0.244071
1.03522,0.243174
1.04493,0.241833
1.05572,0.240935
1.06543,0.240039
1.07622,0.239142
1.08593,0.238245
1.09672,0.236903
1.10643,0.236007
1.11722,0.235109
1.12693,0.234213
1.13772,0.233316
1.14743,0.232419
1.15822,0.231522
1.16793,0.23018
1.17872,0.229283
1.18843,0.228387
1.19922,0.227489
1.20893,0.226593
1.21972,0.225696
1.22943,0.224799
1.24022,0.223902
1.24993,0.223005
1.26071,0.222108
1.2715,0.221211
1.28121,0.220315
1.292,0.219417
1.30171,0.218521
1.3125,0.217624
1.32006,0.215393
1.32761,0.216723
1.33839,0.215826
1.3481,0.21493
1.35889,0.214033
1.36968,0.213135
1.37939,0.212239
1.39018,0.211787
1.39989,0.21089
1.41068,0.209993
1.42039,0.209096
1.43118,0.208199
1.44197,0.207302
1.45168,0.20685
1.46247,0.205953
1.47218,0.205057
1.48296,0.204159
1.49375,0.203707
1.50346,0.202811
1.51425,0.201914
1.52396,0.201462
1.53475,0.200565
1.54446,0.199668
1.55525,0.199216
1.56604,0.198319
1.57575,0.197422
1.58654,0.19697
1.59732,0.196073
1.60703,0.195621
1.71168,0.188431
1.72247,0.187979
1.73218,0.187083
1.84115,0.180335
1.85193,0.179883
1.86164,0.178986
1.87243,0.178534
1.88322,0.178082
1.89293,0.177185
1.90372,0.176733
1.91451,0.176281
1.92422,0.175384
1.93501,0.174932
1.94579,0.174035
1.9555,0.173583
1.96629,0.173131
1.97708,0.172234
1.98787,0.171782
