20.111,0.998023
20.2774,0.994728
20.5549,0.994719
20.8325,0.994709
21.11,0.9947
21.332,0.992719
21.6095,0.99271
21.887,0.992701
22.1646,0.992692
22.4421,0.992683
22.7196,0.992674
22.9972,0.992665
23.2747,0.992655
23.5522,0.992646
23.8298,0.992637
24.1073,0.992628
24.3848,0.992619
24.6624,0.99261
24.9399,0.992601
25.2174,0.992592
25.495,0.992582
25.7725,0.992573
26.05,0.992564
26.3276,0.992555
26.6051,0.992546
26.8826,0.992537
27.1602,0.992528
27.4377,0.992518
27.7152,0.992509
27.9928,0.9925
28.2703,0.992491
28.5478,0.992482
28.8254,0.992473
29.1029,0.992464
29.3804,0.992455
29.658,0.992445
29.9355,0.992436
30.213,0.992427
30.4906,0.992418
30.7681,0.992409
31.0456,0.9924
31.3232,0.992391
31.6007,0.992382
31.8782,0.992372
32.1558,0.992363
32.4333,0.992354
32.7108,0.992345
32.9884,0.992336
33.2659,0.992327
33.5434,0.992318
33.821,0.992309
34.0985,0.992299
34.376,0.99229
34.6536,0.992281
34.9311,0.992272
35.2086,0.992263
35.4861,0.991596
35.7359,0.990272
36.0134,0.990263
36.291,0.990254
36.5685,0.990244
36.846,0.990235
37.1236,0.990226
37.4011,0.990217
37.6786,0.990208
37.9562,0.990199
38.2337,0.99019
38.5112,0.990181
38.7888,0.990171
39.0663,0.989504
39.316,0.98818
39.5935,0.988171
39.8433,0.986189
40.1208,0.98618
40.3706,0.985514
40.6203,0.983532
40.87,0.980892
41.1197,0.978911
41.3695,0.977587
41.6192,0.976263
41.8689,0.973623
42.0353,0.969012
42.2017,0.963743
42.3681,0.959791
42.6178,0.957809
42.8675,0.955827
43.0339,0.951216
43.1726,0.945948
43.2834,0.940681
43.3665,0.934758
43.4496,0.928834
43.5327,0.92291
43.6158,0.917644
43.6989,0.91172
43.8376,0.907111
44.0595,0.903156
44.2536,0.899202
44.3368,0.893936
44.4199,0.888013
44.4752,0.88209
44.5305,0.875509
44.5859,0.870244
44.6135,0.863664
44.6688,0.857741
44.6964,0.851161
44.724,0.845239
44.7515,0.838659
44.7791,0.83208
44.8344,0.826157
44.8898,0.819576
44.9451,0.813653
44.9727,0.807731
45.028,0.80115
45.1111,0.795227
45.1942,0.789303
45.3328,0.784693
45.4715,0.779425
45.5268,0.773502
45.5821,0.766922
45.6097,0.760342
45.6651,0.755077
45.748,0.742574
45.7482,0.749153
45.7755,0.735994
45.8307,0.723492
45.8309,0.730071
45.8583,0.716913
45.9134,0.704411
45.9136,0.71099
45.9408,0.691252
45.941,0.697831
45.996,0.67875
45.9962,0.685329
46.0232,0.659012
46.0234,0.665591
46.0236,0.67217
46.0784,0.647168
46.0786,0.653747
46.1059,0.640589
46.1335,0.634009
46.1609,0.62085
46.1611,0.627429
46.1883,0.607691
46.1885,0.61427
46.2436,0.601768
46.271,0.58861
46.2712,0.595188
46.3264,0.582687
46.3537,0.569528
46.3539,0.576107
46.4091,0.563605
46.4367,0.557025
46.492,0.55176
46.5751,0.545836
46.686,0.539912
46.7968,0.534645
46.8244,0.528723
46.8797,0.522142
46.9073,0.51622
46.9349,0.50964
46.9903,0.503717
47.0178,0.497138
47.0454,0.491216
47.073,0.484636
47.1004,0.471477
47.1006,0.478056
47.1553,0.452396
47.1555,0.458975
47.1557,0.465554
47.1827,0.439237
47.1829,0.445816
47.2381,0.433315
47.4566,0.308307
47.484,0.295149
47.4842,0.301727
47.5114,0.28199
47.5116,0.288569
47.5666,0.270146
47.5668,0.276725
47.594,0.256987
47.5942,0.263566
47.7042,0.228036
47.7318,0.222114
47.7593,0.215534
47.8147,0.209611
47.87,0.203688
47.9254,0.197766
48.0085,0.191184
48.0916,0.185918
48.1469,0.179995
48.1745,0.173415
48.2576,0.167492
48.3127,0.15499
48.3129,0.161569
48.3401,0.141831
48.3403,0.14841
48.3953,0.129329
48.3955,0.135908
48.4227,0.11617
48.4229,0.122749
48.4778,0.103668
48.478,0.110247
48.5054,0.0970886
48.5606,0.0845868
48.5607,0.0911658
48.5878,0.0648491
48.5879,0.071428
48.5881,0.078007
48.6431,0.0589262
48.6705,0.0457674
48.6707,0.0523464
48.7258,0.0398445
48.7532,0.0266857
48.7534,0.0332647
48.8086,0.0207629
48.8361,0.014183
48.9193,0.00891713
49.0025,0.00694071
49.1414,0.0121993
49.2525,0.0174588
49.4191,0.0200849
49.6411,0.017446
49.669,0.024024
49.7247,0.0299433
49.7526,0.0365213
49.7528,0.0431002
49.8085,0.0483616
49.8364,0.0549396
49.8921,0.0608588
49.8922,0.0674378
49.9202,0.0740158
49.9204,0.0805947
49.976,0.0865139
49.9762,0.0930929
49.9764,0.0996718
49.9766,0.106251
50.0045,0.112829
50.0047,0.119408
50.0049,0.125987
50.0051,0.132566
50.0607,0.138485
50.0609,0.145064
50.0611,0.151643
50.089,0.158221
50.0892,0.1648
50.0894,0.171379
50.2016,0.21348
50.2295,0.220058
50.2297,0.226637
50.2299,0.233216
50.2578,0.239794
